name,mmsi,imo_number,vessel_type,flag,latitude,longitude,status,speed,course,heading,callsign,destination,eta,length,width,draft
KSL CHINA,205537000,IMO205537000,Other,🇸🇬,1.2664700000000002,103.94611333333334,active,0.0,0.00,0,CALL537000,Unknown,2026-02-26 18:02:21.011800+00:00,100.00,20.00,8.00
V.A.POINT VICENTE,338366226,IMO338366226,Other,🇺🇸,33.72339,-118.28066,active,0.0,0.00,0,CALL366226,Unknown,2026-02-26 18:02:21.107228+00:00,100.00,20.00,8.00
Vessel-533110699,533110699,IMO533110699,Other,🇸🇬,1.264855,103.8141,active,0.0,0.00,0,CALL110699,Unknown,2026-02-26 18:02:21.191568+00:00,100.00,20.00,8.00
HON FA,352003954,IMO352003954,Other,🇸🇬,1.1944666666666668,103.56298333333334,active,0.0,0.00,0,CALL003954,Unknown,2026-02-26 18:02:21.276892+00:00,100.00,20.00,8.00
WARRIOR N-79,205291000,IMO205291000,Other,🏳️,51.234795,2.9318033333333333,active,0.0,0.00,0,CALL291000,Unknown,2026-02-26 18:02:21.361415+00:00,100.00,20.00,8.00
Vessel-232054232,232054232,IMO232054232,Other,🇺🇸,33.97190166666667,-118.44938333333333,active,0.0,0.00,0,CALL054232,Unknown,2026-02-26 18:02:21.435626+00:00,100.00,20.00,8.00
SVITZER SKY,235069704,IMO235069704,Other,🇬🇧,51.95122166666667,1.3136566666666667,active,0.0,0.00,0,CALL069704,Unknown,2026-02-26 18:02:21.520783+00:00,100.00,20.00,8.00
Vessel-993672381,993672381,IMO993672381,Other,🇺🇸,39.97851,-75.07615000000001,active,0.0,0.00,0,CALL672381,Unknown,2026-02-26 18:02:21.605603+00:00,100.00,20.00,8.00
YEAH BAYBEE!,338522679,IMO338522679,Other,🇺🇸,33.97130333333333,-118.44956,active,0.0,0.00,0,CALL522679,Unknown,2026-02-26 18:02:21.690433+00:00,100.00,20.00,8.00
FELLS POINT,368185620,IMO368185620,Other,🇺🇸,38.96593166666666,-76.47876,active,0.0,0.00,0,CALL185620,Unknown,2026-02-26 18:02:21.790057+00:00,100.00,20.00,8.00
CA SAIGON,477085100,IMO477085100,Other,🇨🇳,22.334901666666667,114.119545,active,0.0,0.00,0,CALL085100,Unknown,2026-02-26 18:02:22.023066+00:00,100.00,20.00,8.00
Vessel-993672086,993672086,IMO993672086,Other,🇺🇸,39.36968666666667,-76.1293,active,0.0,0.00,0,CALL672086,Unknown,2026-02-26 18:02:22.121296+00:00,100.00,20.00,8.00
BROOKS M HAMILTON,368171390,IMO368171390,Other,🇺🇸,33.728005,-118.27397833333333,active,0.0,0.00,0,CALL171390,Unknown,2026-02-26 18:02:22.509311+00:00,100.00,20.00,8.00
EXCALIBUR,367185880,IMO367185880,Other,🇺🇸,32.72295666666667,-117.22654666666668,active,0.0,0.00,0,CALL185880,Unknown,2026-02-26 18:02:22.594557+00:00,100.00,20.00,8.00
STRAITS HARMONY,566687000,IMO566687000,Passenger,🇸🇬,1.2325583333333334,103.88035333333333,active,0.0,0.00,0,CALL687000,Unknown,2026-02-26 18:02:22.756574+00:00,100.00,20.00,8.00
MSC VIGO,218853000,IMO218853000,Cargo,🇺🇸,39.902705,-75.13368833333334,active,0.0,0.00,0,CALL853000,Unknown,2026-02-26 18:02:22.842044+00:00,100.00,20.00,8.00
MARINA AMMOLITE,563275600,IMO563275600,Other,🇸🇬,1.2451800000000002,103.692755,active,0.0,0.00,0,CALL275600,Unknown,2026-02-26 18:02:22.927443+00:00,100.00,20.00,8.00
Vessel-563040782,563040782,IMO563040782,Other,🇸🇬,1.2569933333333334,103.77799333333334,active,0.0,0.00,0,CALL040782,Unknown,2026-02-26 18:02:23.011529+00:00,100.00,20.00,8.00
PATRICIA B. MORAN,368382440,IMO368382440,Other,🇺🇸,39.88529333333334,-75.17551833333333,active,0.0,0.00,0,CALL382440,Unknown,2026-02-26 18:02:23.096474+00:00,100.00,20.00,8.00
GARY I GORDON,367834000,IMO367834000,Other,🏳️,39.269043333333336,-76.570905,active,0.0,0.00,0,CALL834000,Unknown,2026-02-26 18:02:23.392951+00:00,100.00,20.00,8.00
GCL PRAIA MOLE,538011164,IMO538011164,Other,🇫🇷,51.19865666666667,1.9804400000000002,active,0.0,0.00,0,CALL011164,Unknown,2026-02-26 18:02:23.488634+00:00,100.00,20.00,8.00
ARKLOW ROSE,250014193,IMO250014193,Other,🏳️,51.34973,1.8681583333333334,active,0.0,0.00,0,CALL014193,Unknown,2026-02-26 18:02:23.585420+00:00,100.00,20.00,8.00
GRACE,368143040,IMO368143040,Other,🇺🇸,33.98166,-118.44497,active,0.0,0.00,0,CALL143040,Unknown,2026-02-26 18:02:23.792023+00:00,100.00,20.00,8.00
ROY P. BENAVIDEZ,368026000,IMO368026000,Other,🇺🇸,36.973151666666666,-76.43366333333333,active,0.0,0.00,0,CALL026000,Unknown,2026-02-26 18:02:23.932384+00:00,100.00,20.00,8.00
DAIKIRI 3,205523010,IMO205523010,Other,🏳️,51.13648833333333,2.7463116666666663,active,0.0,0.00,0,CALL523010,Unknown,2026-02-26 18:02:24.161944+00:00,100.00,20.00,8.00
MAHIFICENT,205523170,IMO205523170,Other,🏳️,51.22498333333333,2.9404850000000002,active,0.0,0.00,0,CALL523170,Unknown,2026-02-26 18:02:24.335813+00:00,100.00,20.00,8.00
LEADER,366760650,IMO366760650,Other,🏳️,33.718245,-118.27346166666666,active,0.0,0.00,0,CALL760650,Unknown,2026-02-26 18:02:24.498862+00:00,100.00,20.00,8.00
PSA UNITY,563085710,IMO563085710,Other,🇸🇬,1.2455800000000001,103.78163833333333,active,0.0,0.00,0,CALL085710,Unknown,2026-02-26 18:02:24.928609+00:00,100.00,20.00,8.00
ALESSA LEIGH,338094686,IMO338094686,Other,🇺🇸,32.71946,-117.22384333333333,active,0.0,0.00,0,CALL094686,Unknown,2026-02-26 18:02:25.103844+00:00,100.00,20.00,8.00
MARIE CHERAMIE,367533290,IMO367533290,Other,🇺🇸,33.73450166666667,-118.270925,active,0.0,0.00,0,CALL533290,Unknown,2026-02-26 18:02:25.310251+00:00,100.00,20.00,8.00
MV A.V. SANDUSKY,366994640,IMO366994640,Other,🇺🇸,38.966278333333335,-76.47864333333334,active,0.0,0.00,0,CALL994640,Unknown,2026-02-26 18:02:25.484714+00:00,100.00,20.00,8.00
Vessel-338550309,338550309,IMO338550309,Other,🇺🇸,33.72716,-118.07535,active,0.0,0.00,0,CALL550309,Unknown,2026-02-26 18:02:25.613596+00:00,100.00,20.00,8.00
KAP DAN DU,338316876,IMO338316876,Other,🇺🇸,33.45963666666667,-117.69566666666667,active,0.0,0.00,0,CALL316876,Unknown,2026-02-26 18:02:25.765787+00:00,100.00,20.00,8.00
ELIZABETH C,368000890,IMO368000890,Other,🇺🇸,33.73511833333333,-118.269,active,0.0,0.00,0,CALL000890,Unknown,2026-02-26 18:02:25.861177+00:00,100.00,20.00,8.00
SYSUBLIME,368339990,IMO368339990,Other,🇺🇸,33.765545,-118.25268666666666,active,0.0,0.00,0,CALL339990,Unknown,2026-02-26 18:02:26.151079+00:00,100.00,20.00,8.00
LUISELLA COSULICH,566608000,IMO566608000,Other,🇸🇬,1.2258633333333333,103.71354166666667,active,0.0,0.00,0,CALL608000,Unknown,2026-02-26 18:02:26.296736+00:00,100.00,20.00,8.00
HEINRICH ESSBERGER,255893000,IMO255893000,Other,🇬🇧,51.802654999999994,1.8360100000000001,active,0.0,0.00,0,CALL893000,Unknown,2026-02-26 18:02:26.394171+00:00,100.00,20.00,8.00
KHH II,563040345,IMO563040345,Other,🇸🇬,1.2905866666666665,103.75715166666667,active,0.0,0.00,0,CALL040345,Unknown,2026-02-26 18:02:26.479261+00:00,100.00,20.00,8.00
ZEETIJGER,205595000,IMO205595000,Other,🏳️,51.22947666666666,2.92916,active,0.0,0.00,0,CALL595000,Unknown,2026-02-26 18:02:29.885006+00:00,100.00,20.00,8.00
APOLLON LEADER,370508000,IMO370508000,Other,🇺🇸,34.14776,-119.20620833333334,active,0.0,0.00,0,CALL508000,Unknown,2026-02-26 18:02:34.659846+00:00,100.00,20.00,8.00
FRONT EARL,538007494,IMO538007494,Other,🏳️,51.89224333333333,2.7688716666666666,active,0.0,0.00,0,CALL007494,Unknown,2026-02-26 18:02:34.741261+00:00,100.00,20.00,8.00
GOLDEN STAR 1,677034400,IMO677034400,Passenger,🇸🇬,1.2851383333333333,103.76971333333333,active,0.0,0.00,0,CALL034400,Unknown,2026-02-26 18:02:34.837834+00:00,100.00,20.00,8.00
VOLTA,563164600,IMO563164600,Other,🇸🇬,1.2491666666666668,103.80956666666665,active,0.0,0.00,0,CALL164600,Unknown,2026-02-26 18:02:34.923118+00:00,100.00,20.00,8.00
KLIMA,229135000,IMO229135000,Other,🇸🇬,1.2443633333333333,103.87483666666667,active,0.0,0.00,0,CALL135000,Unknown,2026-02-26 18:02:35.007946+00:00,100.00,20.00,8.00
HANTEK 3,565523000,IMO565523000,Other,🇸🇬,1.193495,103.74690833333334,active,0.0,0.00,0,CALL523000,Unknown,2026-02-26 18:02:37.664646+00:00,100.00,20.00,8.00
MARLEY C,368225560,IMO368225560,Other,🇺🇸,33.720009999999995,-118.12932666666667,active,0.0,0.00,0,CALL225560,Unknown,2026-02-26 18:02:37.749560+00:00,100.00,20.00,8.00
GENESIS VIGILANT,338531000,IMO338531000,Other,🇺🇸,39.97849166666666,-75.08558833333333,active,0.0,0.00,0,CALL531000,Unknown,2026-02-26 18:02:37.857161+00:00,100.00,20.00,8.00
Vessel-995636001,995636001,IMO995636001,Other,🇸🇬,1.2747166666666667,103.92123333333333,active,0.0,0.00,0,CALL636001,Unknown,2026-02-26 18:02:37.963826+00:00,100.00,20.00,8.00
CLEAN OCEAN,367395280,IMO367395280,Other,🇺🇸,33.73181666666667,-118.26418333333332,active,0.0,0.00,0,CALL395280,Unknown,2026-02-26 18:02:38.048469+00:00,100.00,20.00,8.00
BELLA,338524144,IMO338524144,Other,🇺🇸,32.718016666666664,-117.23038333333334,active,0.0,0.00,0,CALL524144,Unknown,2026-02-26 18:02:38.234155+00:00,100.00,20.00,8.00
SEA UNITY,564892000,IMO564892000,Other,🇸🇬,1.26837,103.91726,active,0.0,0.00,0,CALL892000,Unknown,2026-02-26 18:02:38.340171+00:00,100.00,20.00,8.00
BOSSS SUPPLIER,601830600,IMO601830600,Other,🏳️,-33.91865666666667,18.442285000000002,active,0.0,0.00,0,CALL830600,Unknown,2026-02-26 18:02:38.425320+00:00,100.00,20.00,8.00
VIKING MEDITERRANEAN,538007768,IMO538007768,Other,🏳️,34.50573333333333,-121.56441333333333,active,0.0,0.00,0,CALL007768,Unknown,2026-02-26 18:02:38.609084+00:00,100.00,20.00,8.00
WALL E,563084430,IMO563084430,Other,🇸🇬,1.2654933333333331,103.81297333333333,active,0.0,0.00,0,CALL084430,Unknown,2026-02-26 18:02:38.717218+00:00,100.00,20.00,8.00
HOOKER,366823250,IMO366823250,Other,🇺🇸,33.721576666666664,-118.28105666666667,active,0.0,0.00,0,CALL823250,Unknown,2026-02-26 18:02:38.828187+00:00,100.00,20.00,8.00
OCEAN WARRIOR,235105315,IMO235105315,Other,🇬🇧,51.804899999999996,1.03105,active,0.0,0.00,0,CALL105315,Unknown,2026-02-26 18:02:38.909443+00:00,100.00,20.00,8.00
UNION TAYLOR,538005754,IMO538005754,Other,🏳️,-34.18698166666666,18.13592,active,0.0,0.00,0,CALL005754,Unknown,2026-02-26 18:02:38.995386+00:00,100.00,20.00,8.00
TROPICAL DOLPHIN,563075140,IMO563075140,Other,🇸🇬,1.2051416666666666,103.81665333333333,active,0.0,0.00,0,CALL075140,Unknown,2026-02-26 18:02:39.080279+00:00,100.00,20.00,8.00
CATLETT,368926258,IMO368926258,Other,🇺🇸,39.266949999999994,-76.579525,active,0.0,0.00,0,CALL926258,Unknown,2026-02-26 18:02:39.187227+00:00,100.00,20.00,8.00
Vessel-2320753,2320753,IMO2320753,Other,🇬🇧,51.80909166666667,1.2151299999999998,active,0.0,0.00,0,CALL320753,Unknown,2026-02-26 18:02:39.272363+00:00,100.00,20.00,8.00
JAMES K GOODWIN,367110550,IMO367110550,Other,🏳️,39.40792,-74.19480666666666,active,0.0,0.00,0,CALL110550,Unknown,2026-02-26 18:02:39.357851+00:00,100.00,20.00,8.00
Vessel-6010022,6010022,IMO6010022,Other,🏳️,-33.90445166666667,18.429971666666667,active,0.0,0.00,0,CALL010022,Unknown,2026-02-26 18:02:39.441991+00:00,100.00,20.00,8.00
MSC HERMES,636018593,IMO636018593,Cargo,🏳️,-33.81951166666666,18.43703,active,0.0,0.00,0,CALL018593,Unknown,2026-02-26 18:02:39.694080+00:00,100.00,20.00,8.00
Vessel-993672317,993672317,IMO993672317,Other,🇺🇸,38.994935000000005,-76.38427,active,0.0,0.00,0,CALL672317,Unknown,2026-02-26 18:02:39.778020+00:00,100.00,20.00,8.00
HET RODE VIERKANT,205393490,IMO205393490,Other,🏳️,51.14808,2.7312000000000003,active,0.0,0.00,0,CALL393490,Unknown,2026-02-26 18:02:39.852614+00:00,100.00,20.00,8.00
WIELINGEN PILOT,205592000,IMO205592000,Other,🏳️,51.25304666666667,2.90358,active,0.0,0.00,0,CALL592000,Unknown,2026-02-26 18:02:40.037204+00:00,100.00,20.00,8.00
SEA FORCE,367616090,IMO367616090,Other,🇺🇸,33.77001666666667,-118.21256,active,0.0,0.00,0,CALL616090,Unknown,2026-02-26 18:02:40.169917+00:00,100.00,20.00,8.00
GROENEWIND,219032879,IMO219032879,Other,🏳️,51.603406666666665,2.7989,active,0.0,0.00,0,CALL032879,Unknown,2026-02-26 18:02:40.295918+00:00,100.00,20.00,8.00
Z57  HEIN SENIOR,205128000,IMO205128000,Other,🏳️,51.23164666666666,2.9340166666666665,active,0.0,0.00,0,CALL128000,Unknown,2026-02-26 18:02:40.536555+00:00,100.00,20.00,8.00
Z431 ALLES WISSELT,205236000,IMO205236000,Other,🏳️,51.23395666666667,2.932975,active,0.0,0.00,0,CALL236000,Unknown,2026-02-26 18:02:40.789492+00:00,100.00,20.00,8.00
COLLETTE C,303200000,IMO303200000,Other,🇺🇸,33.753188333333334,-118.22378499999999,active,0.0,0.00,0,CALL200000,Unknown,2026-02-26 18:02:31.028274+00:00,100.00,20.00,8.00
LB PILOT BOAT  ORION,368024740,IMO368024740,Other,🇺🇸,33.747213333333335,-118.215685,active,0.0,0.00,0,CALL024740,Unknown,2026-02-26 18:02:48.674318+00:00,100.00,20.00,8.00
WAKASHIO MARU NO8,431444000,IMO431444000,Fishing,🏳️,-33.9045,18.440833333333334,active,0.0,0.00,0,CALL444000,Unknown,2026-02-26 18:02:55.123300+00:00,100.00,20.00,8.00
CLEANSEAS EQUALITY,563031300,IMO563031300,Other,🇸🇬,1.2956933333333334,103.93745333333332,active,0.0,0.00,0,CALL031300,Unknown,2026-02-26 18:02:55.207981+00:00,100.00,20.00,8.00
MARTA COSULICH,563221200,IMO563221200,Other,🇸🇬,1.2227,103.56467500000001,active,0.0,0.00,0,CALL221200,Unknown,2026-02-26 18:02:55.281862+00:00,100.00,20.00,8.00
CMA CGM ALCAZAR,357214000,IMO357214000,Cargo,🏳️,51.372785,2.9395233333333333,active,0.0,0.00,0,CALL214000,Unknown,2026-02-26 18:02:55.444108+00:00,100.00,20.00,8.00
VENTO E MARE,368216520,IMO368216520,Other,🇺🇸,32.72646666666667,-117.20948666666666,active,0.0,0.00,0,CALL216520,Unknown,2026-02-26 18:02:55.551741+00:00,100.00,20.00,8.00
Vessel-993672617,993672617,IMO993672617,Other,🇺🇸,39.96712166666667,-75.11906833333335,active,0.0,0.00,0,CALL672617,Unknown,2026-02-26 18:02:55.658832+00:00,100.00,20.00,8.00
BLACK HAWK,367515670,IMO367515670,Other,🇺🇸,33.76733,-118.21743333333333,active,0.0,0.00,0,CALL515670,Unknown,2026-02-26 18:02:55.844741+00:00,100.00,20.00,8.00
STORM,368230570,IMO368230570,Other,🇺🇸,32.72703166666667,-117.20176333333333,active,0.0,0.00,0,CALL230570,Unknown,2026-02-26 18:02:55.997925+00:00,100.00,20.00,8.00
CAPE FORTIUS,212540000,IMO212540000,Other,🇨🇳,22.310123333333333,114.09597166666667,active,0.0,0.00,0,CALL540000,Unknown,2026-02-26 18:02:56.083536+00:00,100.00,20.00,8.00
ADMIRAL HORNBLOWER,366970120,IMO366970120,Other,🇺🇸,32.723751666666665,-117.17373333333333,active,0.0,0.00,0,CALL970120,Unknown,2026-02-26 18:02:56.180275+00:00,100.00,20.00,8.00
Vessel-993672077,993672077,IMO993672077,Other,🇺🇸,39.551804999999995,-75.54358833333335,active,0.0,0.00,0,CALL672077,Unknown,2026-02-26 18:02:56.264208+00:00,100.00,20.00,8.00
GP48,565378000,IMO565378000,Other,🇸🇬,1.2570716666666668,103.84116166666666,active,0.0,0.00,0,CALL378000,Unknown,2026-02-26 18:02:56.349853+00:00,100.00,20.00,8.00
Vessel-992051018,992051018,IMO992051018,Other,🏳️,51.61033333333333,2.927333333333333,active,0.0,0.00,0,CALL051018,Unknown,2026-02-26 18:02:56.434267+00:00,100.00,20.00,8.00
FIRST FERRY X,477995032,IMO477995032,Passenger,🇨🇳,22.287533333333332,114.15958333333333,active,0.0,0.00,0,CALL995032,Unknown,2026-02-26 18:02:56.518945+00:00,100.00,20.00,8.00
SUSQUEHANNA,367318750,IMO367318750,Other,🇺🇸,39.58484166666666,-75.55892333333333,active,0.0,0.00,0,CALL318750,Unknown,2026-02-26 18:02:56.593516+00:00,100.00,20.00,8.00
CGC ROBERT WARD,338926430,IMO338926430,Other,🇺🇸,33.72495333333333,-118.26925666666666,active,0.0,0.00,0,CALL926430,Unknown,2026-02-26 18:02:56.689377+00:00,100.00,20.00,8.00
Vessel-5631104,5631104,IMO5631104,Other,🇸🇬,1.3113066666666666,104.032415,active,0.0,0.00,0,CALL631104,Unknown,2026-02-26 18:02:56.925593+00:00,100.00,20.00,8.00
YP703,369970039,IMO369970039,Other,🇺🇸,38.984294999999996,-76.46699166666667,active,0.0,0.00,0,CALL970039,Unknown,2026-02-26 18:02:57.024917+00:00,100.00,20.00,8.00
MARIETTA,367373960,IMO367373960,Other,🇺🇸,32.62887666666667,-117.36249666666666,active,0.0,0.00,0,CALL373960,Unknown,2026-02-26 18:02:57.110426+00:00,100.00,20.00,8.00
TINA,367012670,IMO367012670,Other,🇺🇸,39.71694,-75.51705,active,0.0,0.00,0,CALL012670,Unknown,2026-02-26 18:02:57.185110+00:00,100.00,20.00,8.00
Vessel-3669749,3669749,IMO3669749,Other,🇺🇸,37.887771666666666,-76.63307833333333,active,0.0,0.00,0,CALL669749,Unknown,2026-02-26 18:02:57.270162+00:00,100.00,20.00,8.00
HU SHAN,477997080,IMO477997080,Other,🇨🇳,22.367658333333335,114.10213,active,0.0,0.00,0,CALL997080,Unknown,2026-02-26 18:02:57.444960+00:00,100.00,20.00,8.00
BOTTOM FEEDER,368208950,IMO368208950,Other,🇺🇸,33.76777333333333,-118.25035333333334,active,0.0,0.00,0,CALL208950,Unknown,2026-02-26 18:02:57.574990+00:00,100.00,20.00,8.00
PUFF,338442153,IMO338442153,Other,🇺🇸,39.282334999999996,-76.60864,active,0.0,0.00,0,CALL442153,Unknown,2026-02-26 18:02:57.657565+00:00,100.00,20.00,8.00
MPA GUARDIAN,563080160,IMO563080160,Other,🇸🇬,1.27047,103.86413333333333,active,0.0,0.00,0,CALL080160,Unknown,2026-02-26 18:02:57.743928+00:00,100.00,20.00,8.00
RSC3,369970763,IMO369970763,Other,🇺🇸,32.68710166666667,-117.23641666666667,active,0.0,0.00,0,CALL970763,Unknown,2026-02-26 18:02:57.828021+00:00,100.00,20.00,8.00
WENDY JO,368418560,IMO368418560,Other,🇺🇸,33.76578333333333,-118.24096666666667,active,0.0,0.00,0,CALL418560,Unknown,2026-02-26 18:02:57.913685+00:00,100.00,20.00,8.00
LBFD FB20,367698890,IMO367698890,Other,🇺🇸,33.770446666666665,-118.20990833333333,active,0.0,0.00,0,CALL698890,Unknown,2026-02-26 18:02:58.028860+00:00,100.00,20.00,8.00
BEIJING BRIDGE,440287000,IMO440287000,Other,🇸🇬,1.20615,103.87112166666667,active,0.0,0.00,0,CALL287000,Unknown,2026-02-26 18:02:58.385803+00:00,100.00,20.00,8.00
MOON SHADOW,368396210,IMO368396210,Other,🇺🇸,32.715495,-117.23305166666667,active,0.0,0.00,0,CALL396210,Unknown,2026-02-26 18:02:58.501115+00:00,100.00,20.00,8.00
Vessel-3669751,3669751,IMO3669751,Other,🇺🇸,37.16360666666667,-76.53555666666666,active,0.0,0.00,0,CALL669751,Unknown,2026-02-26 18:02:58.586989+00:00,100.00,20.00,8.00
Vessel-993672727,993672727,IMO993672727,Other,🇺🇸,39.987565000000004,-75.06262166666667,active,0.0,0.00,0,CALL672727,Unknown,2026-02-26 18:02:58.683601+00:00,100.00,20.00,8.00
KUXTAL,338433927,IMO338433927,Other,🇺🇸,33.459801666666664,-117.70323499999999,active,0.0,0.00,0,CALL433927,Unknown,2026-02-26 18:02:58.767543+00:00,100.00,20.00,8.00
ADMIRAL,366755020,IMO366755020,Other,🇺🇸,33.71794,-118.27331000000001,active,0.0,0.00,0,CALL755020,Unknown,2026-02-26 18:02:58.851682+00:00,100.00,20.00,8.00
MSC VERACRUZ V,255797000,IMO255797000,Cargo,🏳️,39.50024833333334,-73.70786,active,0.0,0.00,0,CALL797000,Unknown,2026-02-26 18:02:58.937702+00:00,100.00,20.00,8.00
CAPE ELIZABETH,367474640,IMO367474640,Other,🇺🇸,39.25400166666667,-76.587855,active,0.0,0.00,0,CALL474640,Unknown,2026-02-26 18:02:59.022328+00:00,100.00,20.00,8.00
CSL TECUMSEH,311056900,IMO311056900,Other,🇺🇸,33.36986666666667,-118.124855,active,0.0,0.00,0,CALL056900,Unknown,2026-02-26 18:02:59.199723+00:00,100.00,20.00,8.00
CARLA,368269380,IMO368269380,Other,🇺🇸,39.52964,-75.81148,active,0.0,0.00,0,CALL269380,Unknown,2026-02-26 18:02:59.284103+00:00,100.00,20.00,8.00
BORDA,228473900,IMO228473900,Other,🇺🇸,39.6543,-75.54612999999999,active,0.0,0.00,0,CALL473900,Unknown,2026-02-26 18:02:59.369094+00:00,100.00,20.00,8.00
DEW,565761000,IMO565761000,Other,🇸🇬,1.2256566666666666,103.72231000000001,active,0.0,0.00,0,CALL761000,Unknown,2026-02-26 18:02:59.454379+00:00,100.00,20.00,8.00
TYSLA,249909000,IMO249909000,Other,🇺🇸,39.24167333333333,-76.53534666666665,active,0.0,0.00,0,CALL909000,Unknown,2026-02-26 18:02:59.792007+00:00,100.00,20.00,8.00
BINA MARINE 79,563018770,IMO563018770,Other,🇸🇬,1.263935,103.83171833333334,active,0.0,0.00,0,CALL018770,Unknown,2026-02-26 18:02:59.890877+00:00,100.00,20.00,8.00
FZPRODUCTIONS,338078421,IMO338078421,Tanker,🇺🇸,33.979663333333335,-118.44694333333334,active,0.0,0.00,0,CALL078421,Unknown,2026-02-26 18:02:59.976993+00:00,100.00,20.00,8.00
Vessel-2320706,2320706,IMO2320706,Other,🇬🇧,51.375395000000005,1.4454983333333333,active,0.0,0.00,0,CALL320706,Unknown,2026-02-26 18:03:00.094417+00:00,100.00,20.00,8.00
CHAYANEE NAREE,566708000,IMO566708000,Other,🇸🇬,1.2507583333333334,103.88539333333333,active,0.0,0.00,0,CALL708000,Unknown,2026-02-26 18:03:00.179868+00:00,100.00,20.00,8.00
PACIFIC ALLIANCE,368282780,IMO368282780,Other,🇺🇸,33.762125,-118.19576333333333,active,0.0,0.00,0,CALL282780,Unknown,2026-02-26 18:03:00.265002+00:00,100.00,20.00,8.00
CAPT. KENNETH,338060011,IMO338060011,Other,🇺🇸,38.84887666666667,-76.53391333333335,active,0.0,0.00,0,CALL060011,Unknown,2026-02-26 18:03:00.349335+00:00,100.00,20.00,8.00
UNIVERSAL MK2007,477525000,IMO477525000,Other,🇨🇳,22.287528333333334,114.15275166666667,active,0.0,0.00,0,CALL525000,Unknown,2026-02-26 18:03:00.434276+00:00,100.00,20.00,8.00
EASY DOES IT,338116437,IMO338116437,Other,🇺🇸,33.46071833333333,-117.70279000000001,active,0.0,0.00,0,CALL116437,Unknown,2026-02-26 18:03:00.519655+00:00,100.00,20.00,8.00
Vessel-993692211,993692211,IMO993692211,Other,🇺🇸,33.72322833333333,-118.18668833333332,active,0.0,0.00,0,CALL692211,Unknown,2026-02-26 18:03:00.603815+00:00,100.00,20.00,8.00
PRINCESS MONTEREY,368134480,IMO368134480,Passenger,🇺🇸,36.60843666666666,-121.89199833333333,active,0.0,0.00,0,CALL134480,Unknown,2026-02-26 18:03:00.678412+00:00,100.00,20.00,8.00
ROBERT GORDON SPROUL,303272000,IMO303272000,Other,🇺🇸,32.706158333333335,-117.23610666666667,active,0.0,0.00,0,CALL272000,Unknown,2026-02-26 18:03:00.854816+00:00,100.00,20.00,8.00
WARSHIP 27,368926288,IMO368926288,Other,🇺🇸,32.680123333333334,-117.12861,active,0.0,0.00,0,CALL926288,Unknown,2026-02-26 18:03:01.187876+00:00,100.00,20.00,8.00
IRENES REMEDY,636014740,IMO636014740,Other,🇬🇧,51.033715,1.3923366666666666,active,0.0,0.00,0,CALL014740,Unknown,2026-02-26 18:03:01.357403+00:00,100.00,20.00,8.00
LNGSHIPS EMPRESS,215754000,IMO215754000,Tanker,🇬🇧,51.546751666666665,1.5301133333333332,active,0.0,0.00,0,CALL754000,Unknown,2026-02-26 18:03:01.487545+00:00,100.00,20.00,8.00
